11.992136	11.943115	29.415176	89.715402	90.526049	120.156217	3642.605222
11.919535	11.974856	29.422331	90.457992	89.938159	119.819537	3643.408634
11.954565	11.989413	29.371409	90.089757	90.355919	120.074933	3642.872398
11.993004	11.942844	29.421505	90.548727	90.266311	120.140458	3643.920713
11.922851	11.977297	29.419384	89.841454	90.788837	119.837251	3643.905097
11.956905	11.996273	29.383887	90.222380	90.387238	120.085356	3646.746703
11.979192	11.981979	29.381939	90.116555	90.306933	120.100982	3648.477296
11.974660	12.000378	29.388009	90.058645	90.474268	120.222783	3648.857231
11.959418	11.996774	29.379104	90.043600	90.397660	120.069011	3647.754699
11.975462	11.980088	29.384530	90.184036	90.473110	120.096819	3647.091442
11.975756	12.001933	29.376047	90.207149	90.290601	120.228393	3648.021024
11.975300	11.981594	29.382867	90.158911	90.290049	120.070151	3648.418381
11.957204	11.999869	29.386255	90.192745	90.381938	120.078000	3648.517820
11.976346	11.995254	29.385619	90.067785	90.452368	120.214769	3647.825114
11.971516	11.974872	29.390545	90.138977	90.551605	120.082250	3645.544410
11.959109	12.000517	29.381714	90.066268	90.366017	120.095782	3648.145852
11.978858	11.997638	29.377811	90.231944	90.313187	120.231876	3647.722527
11.948978	11.982369	29.523501	89.593780	90.307075	120.301118	3649.507942
12.020691	11.944213	29.525935	90.000676	89.999900	120.583100	3649.550572
11.952442	11.982538	29.526206	89.810701	89.496549	120.332117	3649.608784
11.982128	11.982115	29.524195	89.804790	90.195823	120.578542	3649.314546
12.016304	11.906869	29.521844	89.289047	89.999822	120.304471	3646.339512
11.948669	11.945582	29.527662	90.000562	89.480625	119.991507	3650.059434
11.962646	11.962638	29.442172	89.838976	89.838155	120.023534	3647.915080
12.021291	11.911692	29.524179	90.112898	89.777389	120.304755	3649.957834
11.951251	11.945361	29.522730	89.418295	90.290924	119.983686	3650.470027
11.988313	11.964544	29.497520	89.752068	89.855093	120.214589	3656.088519
12.005341	11.948096	29.490233	89.666288	89.824484	120.255657	3653.756700
12.003560	11.967846	29.486512	89.629530	89.998019	120.388326	3653.886639
11.986388	11.963918	29.490308	89.606720	89.905036	120.230307	3653.770752
12.005907	11.948726	29.483751	89.720741	89.957050	120.270566	3652.845116
12.001245	11.966661	29.498572	89.765190	89.785447	120.379024	3654.651665
12.001973	11.949223	29.489778	89.714078	89.796718	120.228994	3654.025544
11.985551	11.967284	29.507113	89.743440	89.898702	120.268927	3655.262755
12.006471	11.964747	29.481320	89.623484	89.971263	120.389786	3653.116738
11.999399	11.947218	29.501629	89.662446	89.986567	120.204903	3655.038850
11.987413	11.967294	29.488295	89.622319	89.886012	120.256757	3653.882906
12.004839	11.962709	29.486315	89.775998	89.800543	120.373187	3653.251170
11.972118	11.969211	29.449842	90.061740	89.908717	119.900887	3658.326009
11.953146	11.984954	29.451125	90.000119	90.000000	119.871531	3658.574459
11.972438	11.967794	29.461218	90.170077	90.029754	119.913251	3658.928751
11.968687	11.968674	29.453385	90.109847	89.890347	119.872498	3658.590995
11.956565	11.979855	29.478793	90.171150	90.000076	119.935477	3659.128950
11.973554	11.985055	29.450144	90.000608	90.041974	120.031915	3658.821833
11.968253	11.968226	29.449244	90.077595	90.077014	119.911383	3656.376084
11.953321	11.988914	29.450284	90.027090	89.947537	119.902031	3658.611025
11.972116	11.987148	29.444888	90.173676	89.913178	120.041842	3657.986206
